,state_number,consecutive_number,vehicle_number,drivers_vision_obscured_by,drivers_vision_obscured_by_name
40990,36,361020,2,0,No Obstruction Noted
40991,36,360996,2,0,No Obstruction Noted
40992,36,360991,2,0,No Obstruction Noted
40993,36,360992,2,0,No Obstruction Noted
40994,36,360993,2,0,No Obstruction Noted
40995,36,360995,2,0,No Obstruction Noted
40996,36,361021,2,0,No Obstruction Noted
40997,36,361001,2,0,No Obstruction Noted
40998,36,361002,2,0,No Obstruction Noted
40999,36,361037,2,0,No Obstruction Noted
41000,36,361046,2,0,No Obstruction Noted
41001,36,361049,2,0,No Obstruction Noted
41002,36,361050,2,0,No Obstruction Noted
41003,36,361053,2,0,No Obstruction Noted
41004,36,361029,2,0,No Obstruction Noted
41005,36,361023,2,0,No Obstruction Noted
41006,36,361026,2,0,No Obstruction Noted
41007,36,361031,2,0,No Obstruction Noted
41008,36,361034,2,0,No Obstruction Noted
41009,36,361036,2,0,No Obstruction Noted
41010,36,360945,2,0,No Obstruction Noted
41011,36,360948,2,0,No Obstruction Noted
41012,36,360940,2,0,No Obstruction Noted
41013,36,360951,2,0,No Obstruction Noted
41014,36,360956,2,0,No Obstruction Noted
41015,36,360933,2,0,No Obstruction Noted
41016,36,360924,2,0,No Obstruction Noted
41017,36,360931,2,0,No Obstruction Noted
41018,36,360957,2,0,No Obstruction Noted
41019,36,360934,2,0,No Obstruction Noted
41020,36,360936,2,0,No Obstruction Noted
41021,36,360976,2,0,No Obstruction Noted
41022,36,360978,2,0,No Obstruction Noted
41023,36,360980,2,0,No Obstruction Noted
41024,36,360981,2,0,No Obstruction Noted
41025,36,360983,2,0,No Obstruction Noted
41026,36,360985,2,0,No Obstruction Noted
41027,36,360963,2,0,No Obstruction Noted
41028,36,360965,2,0,No Obstruction Noted
41029,36,360968,2,0,No Obstruction Noted
41030,36,360970,2,0,No Obstruction Noted
41031,36,361064,2,0,No Obstruction Noted
41032,36,361059,2,0,No Obstruction Noted
41033,36,361060,2,0,No Obstruction Noted
41034,36,361065,2,0,No Obstruction Noted
41035,36,360746,2,0,No Obstruction Noted
41036,36,360750,2,0,No Obstruction Noted
41037,36,360752,2,0,No Obstruction Noted
41038,36,360756,2,0,No Obstruction Noted
41039,36,360758,2,0,No Obstruction Noted
41040,36,360760,2,0,No Obstruction Noted
41041,36,360733,2,0,No Obstruction Noted
41042,36,360737,2,0,No Obstruction Noted
41043,36,360740,2,0,No Obstruction Noted
41044,36,360741,2,0,No Obstruction Noted
41045,36,360743,2,0,No Obstruction Noted
41046,36,360780,2,0,No Obstruction Noted
41047,36,360784,2,0,No Obstruction Noted
41048,36,360785,2,0,No Obstruction Noted
41049,36,360786,2,0,No Obstruction Noted
41050,36,360795,2,0,No Obstruction Noted
41051,36,360796,2,0,No Obstruction Noted
41052,36,360797,2,0,No Obstruction Noted
41053,36,360764,2,0,No Obstruction Noted
41054,36,360765,2,0,No Obstruction Noted
41055,36,360731,2,0,No Obstruction Noted
41056,36,360775,2,0,No Obstruction Noted
41057,36,360776,2,0,No Obstruction Noted
41058,36,360778,2,0,No Obstruction Noted
41059,36,360684,2,0,No Obstruction Noted
41060,36,360686,2,0,No Obstruction Noted
41061,36,360689,2,0,No Obstruction Noted
41062,36,360690,2,0,No Obstruction Noted
41063,36,360694,2,0,No Obstruction Noted
41064,36,360696,2,0,No Obstruction Noted
41065,36,360697,2,0,No Obstruction Noted
41066,36,360669,2,0,No Obstruction Noted
41067,36,360670,2,0,No Obstruction Noted
41068,36,360671,2,0,No Obstruction Noted
41069,36,360674,2,0,No Obstruction Noted
41070,36,360676,2,0,No Obstruction Noted
41071,36,360677,2,0,No Obstruction Noted
41072,36,360678,2,0,No Obstruction Noted
41073,36,360724,2,0,No Obstruction Noted
41074,36,360717,2,0,No Obstruction Noted
41075,36,360723,2,0,No Obstruction Noted
41076,36,360726,2,0,No Obstruction Noted
41077,36,360728,2,0,No Obstruction Noted
41078,36,360698,2,0,No Obstruction Noted
41079,36,360700,2,0,No Obstruction Noted
41080,36,360701,2,0,No Obstruction Noted
41081,36,360704,2,0,No Obstruction Noted
41082,36,360705,2,0,No Obstruction Noted
41083,36,360706,2,0,No Obstruction Noted
41084,36,360881,2,0,No Obstruction Noted
41085,36,360883,2,0,No Obstruction Noted
41086,36,360885,2,0,No Obstruction Noted
41087,36,360886,2,0,No Obstruction Noted
41088,36,360889,2,0,No Obstruction Noted
41089,36,360871,2,0,No Obstruction Noted
41090,36,360864,2,0,No Obstruction Noted
41091,36,360872,2,0,No Obstruction Noted
41092,36,360873,2,0,No Obstruction Noted
41093,36,360876,2,0,No Obstruction Noted
41094,36,360908,2,0,No Obstruction Noted
41095,36,360912,2,0,No Obstruction Noted
41096,36,360921,2,0,No Obstruction Noted
41097,36,360890,2,0,No Obstruction Noted
41098,36,360894,2,0,No Obstruction Noted
41099,36,360899,2,0,No Obstruction Noted
41100,36,360902,2,0,No Obstruction Noted
41101,36,360904,2,0,No Obstruction Noted
41102,36,360823,2,0,No Obstruction Noted
41103,36,360824,2,0,No Obstruction Noted
41104,36,360825,2,0,No Obstruction Noted
41105,36,360827,2,0,No Obstruction Noted
41106,36,360800,2,0,No Obstruction Noted
41107,36,360801,2,0,No Obstruction Noted
41108,36,360802,2,0,No Obstruction Noted
41109,36,360829,2,0,No Obstruction Noted
41110,36,360814,2,0,No Obstruction Noted
41111,36,360849,2,0,No Obstruction Noted
41112,36,360851,2,0,No Obstruction Noted
41113,36,360853,2,0,No Obstruction Noted
41114,36,360854,2,0,No Obstruction Noted
41115,36,360856,2,0,No Obstruction Noted
41116,36,360859,2,0,No Obstruction Noted
41117,36,360860,2,0,No Obstruction Noted
41118,36,360837,2,0,No Obstruction Noted
41119,36,360834,2,0,No Obstruction Noted
41120,36,360835,2,0,No Obstruction Noted
41121,36,360845,2,0,No Obstruction Noted
41122,36,360846,2,0,No Obstruction Noted
41123,36,360009,2,0,No Obstruction Noted
41124,36,360010,2,0,No Obstruction Noted
41125,36,360002,2,0,No Obstruction Noted
41126,36,360014,2,0,No Obstruction Noted
41127,36,360016,2,0,No Obstruction Noted
41128,36,360018,2,0,No Obstruction Noted
41129,36,360001,2,0,No Obstruction Noted
41130,36,360102,2,0,No Obstruction Noted
41131,36,360107,2,0,No Obstruction Noted
41132,36,360109,2,0,No Obstruction Noted
41133,36,360112,2,0,No Obstruction Noted
41134,36,360116,2,0,No Obstruction Noted
41135,36,360087,2,0,No Obstruction Noted
41136,36,360089,2,0,No Obstruction Noted
41137,36,360093,2,0,No Obstruction Noted
41138,36,360098,2,0,No Obstruction Noted
41139,36,360142,2,0,No Obstruction Noted
41140,36,360147,2,0,No Obstruction Noted
41141,36,360149,2,0,No Obstruction Noted
41142,36,360151,2,0,No Obstruction Noted
41143,36,360123,2,0,No Obstruction Noted
41144,36,360125,2,0,No Obstruction Noted
41145,36,360126,2,0,No Obstruction Noted
41146,36,360127,2,0,No Obstruction Noted
41147,36,360130,2,0,No Obstruction Noted
41148,36,360134,2,0,No Obstruction Noted
41149,36,360135,2,0,No Obstruction Noted
41150,36,360137,2,0,No Obstruction Noted
41151,36,360035,2,0,No Obstruction Noted
41152,36,360044,2,0,No Obstruction Noted
41153,36,360046,2,0,No Obstruction Noted
41154,36,360049,2,0,No Obstruction Noted
41155,36,360051,2,0,No Obstruction Noted
41156,36,360020,2,0,No Obstruction Noted
41157,36,360021,2,0,No Obstruction Noted
41158,36,360022,2,0,No Obstruction Noted
41159,36,360053,2,0,No Obstruction Noted
41160,36,360028,2,0,No Obstruction Noted
41161,36,360029,2,0,No Obstruction Noted
41162,36,360031,2,0,No Obstruction Noted
41163,36,360078,2,0,No Obstruction Noted
41164,36,360073,2,0,No Obstruction Noted
41165,36,360075,2,0,No Obstruction Noted
41166,36,360076,2,0,No Obstruction Noted
41167,36,360077,2,0,No Obstruction Noted
41168,36,360070,2,0,No Obstruction Noted
41169,36,360079,2,0,No Obstruction Noted
41170,36,360080,2,0,No Obstruction Noted
41171,36,360061,2,0,No Obstruction Noted
41172,36,360057,2,0,No Obstruction Noted
41173,36,360058,2,0,No Obstruction Noted
41174,36,360062,2,0,No Obstruction Noted
41175,36,360063,2,0,No Obstruction Noted
41176,37,371175,2,0,No Obstruction Noted
41177,37,371176,2,0,No Obstruction Noted
41178,37,371179,2,0,No Obstruction Noted
41179,37,371180,2,0,No Obstruction Noted
41180,37,371173,2,0,No Obstruction Noted
41181,37,371181,2,0,No Obstruction Noted
41182,37,371182,2,0,No Obstruction Noted
41183,37,371184,2,0,No Obstruction Noted
41184,37,371187,2,0,No Obstruction Noted
41185,37,371159,2,0,No Obstruction Noted
41186,37,371160,2,0,No Obstruction Noted
41187,37,371163,2,0,No Obstruction Noted
41188,37,371168,2,0,No Obstruction Noted
41189,37,371169,2,0,No Obstruction Noted
41190,37,371203,2,0,No Obstruction Noted
41191,37,371204,2,0,No Obstruction Noted
41192,37,371206,2,0,No Obstruction Noted
41193,37,371207,2,0,No Obstruction Noted
41194,37,371208,2,0,No Obstruction Noted
41195,37,371210,2,0,No Obstruction Noted
41196,37,371212,2,0,No Obstruction Noted
41197,37,371216,2,0,No Obstruction Noted
41198,37,371217,2,0,No Obstruction Noted
41199,37,371189,2,0,No Obstruction Noted
41200,37,371192,2,0,No Obstruction Noted
41201,37,371195,2,0,No Obstruction Noted
41202,37,371158,2,0,No Obstruction Noted
41203,37,371196,2,0,No Obstruction Noted
41204,37,371197,2,0,No Obstruction Noted
41205,37,371200,2,0,No Obstruction Noted
41206,37,371201,2,0,No Obstruction Noted
41207,37,371117,2,0,No Obstruction Noted
41208,37,371120,2,0,No Obstruction Noted
41209,37,371121,2,0,No Obstruction Noted
41210,37,371116,2,0,No Obstruction Noted
41211,37,371124,2,0,No Obstruction Noted
41212,37,371125,2,0,No Obstruction Noted
41213,37,371126,2,0,No Obstruction Noted
41214,37,371127,2,0,No Obstruction Noted
41215,37,371105,2,0,No Obstruction Noted
41216,37,371107,2,0,No Obstruction Noted
41217,37,371110,2,0,No Obstruction Noted
41218,37,371113,2,0,No Obstruction Noted
41219,37,371114,2,0,No Obstruction Noted
41220,37,371115,2,0,No Obstruction Noted
41221,37,371143,2,0,No Obstruction Noted
41222,37,371150,2,0,No Obstruction Noted
41223,37,371155,2,0,No Obstruction Noted
41224,37,371156,2,0,No Obstruction Noted
41225,37,371157,2,0,No Obstruction Noted
41226,37,371132,2,0,No Obstruction Noted
41227,37,371133,2,0,No Obstruction Noted
41228,37,371136,2,0,No Obstruction Noted
41229,37,371137,2,0,No Obstruction Noted
41230,37,371140,2,0,No Obstruction Noted
41231,37,371141,2,0,No Obstruction Noted
41232,37,371142,2,0,No Obstruction Noted
41233,37,371283,2,0,No Obstruction Noted
41234,37,371246,2,0,No Obstruction Noted
41235,37,371238,2,0,No Obstruction Noted
41236,37,371247,2,0,No Obstruction Noted
41237,37,371249,2,0,No Obstruction Noted
41238,37,371251,2,0,No Obstruction Noted
41239,37,371252,2,0,No Obstruction Noted
41240,37,371253,2,0,No Obstruction Noted
41241,37,371227,2,0,No Obstruction Noted
41242,37,371224,2,0,No Obstruction Noted
41243,37,371228,2,0,No Obstruction Noted
41244,37,371229,2,0,No Obstruction Noted
41245,37,371231,2,0,No Obstruction Noted
41246,37,371269,2,0,No Obstruction Noted
41247,37,371270,2,0,No Obstruction Noted
41248,37,371274,2,0,No Obstruction Noted
41249,37,371275,2,0,No Obstruction Noted
41250,37,371277,2,0,No Obstruction Noted
41251,37,371281,2,0,No Obstruction Noted
41252,37,371254,2,0,No Obstruction Noted
41253,37,371255,2,0,No Obstruction Noted
41254,37,371256,2,0,No Obstruction Noted
41255,37,371257,2,0,No Obstruction Noted
41256,37,371260,2,0,No Obstruction Noted
41257,37,371265,2,0,No Obstruction Noted
41258,37,371268,2,0,No Obstruction Noted
41259,37,371104,2,0,No Obstruction Noted
41260,37,370437,2,0,No Obstruction Noted
41261,37,370440,2,0,No Obstruction Noted
41262,37,370443,2,0,No Obstruction Noted
41263,37,370445,2,0,No Obstruction Noted
41264,37,370448,2,0,No Obstruction Noted
41265,37,370449,2,0,No Obstruction Noted
41266,37,370428,2,0,No Obstruction Noted
41267,37,370421,2,0,No Obstruction Noted
41268,37,370423,2,0,No Obstruction Noted
41269,37,370429,2,0,No Obstruction Noted
41270,37,370434,2,0,No Obstruction Noted
41271,37,370470,2,0,No Obstruction Noted
41272,37,370473,2,0,No Obstruction Noted
41273,37,370475,2,0,No Obstruction Noted
41274,37,370478,2,0,No Obstruction Noted
41275,37,370479,2,0,No Obstruction Noted
41276,37,370480,2,0,No Obstruction Noted
41277,37,370481,2,0,No Obstruction Noted
41278,37,370460,2,0,No Obstruction Noted
41279,37,370453,2,0,No Obstruction Noted
41280,37,370457,2,0,No Obstruction Noted
41281,37,370459,2,0,No Obstruction Noted
41282,37,370419,2,0,No Obstruction Noted
41283,37,370461,2,0,No Obstruction Noted
41284,37,370462,2,0,No Obstruction Noted
41285,37,370466,2,0,No Obstruction Noted
41286,37,370385,2,0,No Obstruction Noted
41287,37,370379,2,0,No Obstruction Noted
41288,37,370382,2,0,No Obstruction Noted
41289,37,370384,2,0,No Obstruction Noted
41290,37,370378,2,0,No Obstruction Noted
41291,37,370389,2,0,No Obstruction Noted
41292,37,370391,2,0,No Obstruction Noted
41293,37,370362,2,0,No Obstruction Noted
41294,37,370368,2,0,No Obstruction Noted
41295,37,370377,2,0,No Obstruction Noted
41296,37,370404,2,0,No Obstruction Noted
41297,37,370407,2,0,No Obstruction Noted
41298,37,370412,2,0,No Obstruction Noted
41299,37,370413,2,0,No Obstruction Noted
41300,37,370399,2,0,No Obstruction Noted
41301,37,370393,2,0,No Obstruction Noted
41302,37,370394,2,0,No Obstruction Noted
41303,37,370396,2,0,No Obstruction Noted
41304,37,370400,2,0,No Obstruction Noted
41305,37,370402,2,0,No Obstruction Noted
41306,37,370403,2,0,No Obstruction Noted
41307,37,370553,2,0,No Obstruction Noted
41308,37,370557,2,0,No Obstruction Noted
41309,37,370558,2,0,No Obstruction Noted
41310,37,370552,2,0,No Obstruction Noted
41311,37,370560,2,0,No Obstruction Noted
41312,37,370561,2,0,No Obstruction Noted
41313,37,370562,2,0,No Obstruction Noted
41314,37,370563,2,0,No Obstruction Noted
41315,37,370539,2,0,No Obstruction Noted
41316,37,370565,2,0,No Obstruction Noted
41317,37,370545,2,0,No Obstruction Noted
41318,37,370546,2,0,No Obstruction Noted
41319,37,370551,2,0,No Obstruction Noted
41320,37,370588,2,0,No Obstruction Noted
41321,37,370589,2,0,No Obstruction Noted
41322,37,370590,2,0,No Obstruction Noted
41323,37,370592,2,0,No Obstruction Noted
41324,37,370593,2,0,No Obstruction Noted
41325,37,370598,2,0,No Obstruction Noted
41326,37,370599,2,0,No Obstruction Noted
41327,37,370600,2,0,No Obstruction Noted
41328,37,370570,2,0,No Obstruction Noted
41329,37,370572,2,0,No Obstruction Noted
41330,37,370537,2,0,No Obstruction Noted
41331,37,370576,2,0,No Obstruction Noted
41332,37,370580,2,0,No Obstruction Noted
41333,37,370583,2,0,No Obstruction Noted
41334,37,370502,2,0,No Obstruction Noted
41335,37,370496,2,0,No Obstruction Noted
41336,37,370497,2,0,No Obstruction Noted
41337,37,370498,2,0,No Obstruction Noted
41338,37,370501,2,0,No Obstruction Noted
41339,37,370503,2,0,No Obstruction Noted
41340,37,370504,2,0,No Obstruction Noted
41341,37,370505,2,0,No Obstruction Noted
41342,37,370506,2,0,No Obstruction Noted
41343,37,370489,2,0,No Obstruction Noted
41344,37,370482,2,0,No Obstruction Noted
41345,37,370486,2,0,No Obstruction Noted
41346,37,370490,2,0,No Obstruction Noted
41347,37,370491,2,0,No Obstruction Noted
41348,37,370492,2,0,No Obstruction Noted
41349,37,370494,2,0,No Obstruction Noted
41350,37,370524,2,0,No Obstruction Noted
41351,37,370525,2,0,No Obstruction Noted
41352,37,370526,2,0,No Obstruction Noted
41353,37,370527,2,0,No Obstruction Noted
41354,37,370529,2,0,No Obstruction Noted
41355,37,370533,2,0,No Obstruction Noted
41356,37,370517,2,0,No Obstruction Noted
41357,37,370510,2,0,No Obstruction Noted
41358,37,370512,2,0,No Obstruction Noted
41359,37,370513,2,0,No Obstruction Noted
41360,37,370515,2,0,No Obstruction Noted
41361,37,370518,2,0,No Obstruction Noted
41362,37,370519,2,0,No Obstruction Noted
41363,37,370521,2,0,No Obstruction Noted
41364,37,370522,2,0,No Obstruction Noted
41365,37,370210,2,0,No Obstruction Noted
41366,37,370202,2,0,No Obstruction Noted
41367,37,370206,2,0,No Obstruction Noted
41368,37,370211,2,0,No Obstruction Noted
41369,37,370212,2,0,No Obstruction Noted
41370,37,370186,2,0,No Obstruction Noted
41371,37,370187,2,0,No Obstruction Noted
41372,37,370190,2,0,No Obstruction Noted
41373,37,370193,2,0,No Obstruction Noted
41374,37,370200,2,0,No Obstruction Noted
41375,37,370235,2,0,No Obstruction Noted
41376,37,370236,2,0,No Obstruction Noted
41377,37,370237,2,0,No Obstruction Noted
41378,37,370239,2,0,No Obstruction Noted
41379,37,370240,2,0,No Obstruction Noted
41380,37,370241,2,0,No Obstruction Noted
41381,37,370244,2,0,No Obstruction Noted
41382,37,370247,2,0,No Obstruction Noted
41383,37,370219,2,0,No Obstruction Noted
41384,37,370221,2,0,No Obstruction Noted
41385,37,370185,2,0,No Obstruction Noted
41386,37,370228,2,0,No Obstruction Noted
41387,37,370229,2,0,No Obstruction Noted
41388,37,370230,2,0,No Obstruction Noted
41389,37,370233,2,0,No Obstruction Noted
41390,37,370146,2,0,No Obstruction Noted
41391,37,370145,2,0,No Obstruction Noted
41392,37,370136,2,0,No Obstruction Noted
41393,37,370151,2,0,No Obstruction Noted
41394,37,370155,2,0,No Obstruction Noted
41395,37,370124,2,0,No Obstruction Noted
41396,37,370129,2,0,No Obstruction Noted
41397,37,370130,2,0,No Obstruction Noted
41398,37,370131,2,0,No Obstruction Noted
41399,37,370132,2,0,No Obstruction Noted
41400,37,370134,2,0,No Obstruction Noted
41401,37,370175,2,0,No Obstruction Noted
41402,37,370168,2,0,No Obstruction Noted
41403,37,370178,2,0,No Obstruction Noted
41404,37,370179,2,0,No Obstruction Noted
41405,37,370180,2,0,No Obstruction Noted
41406,37,370164,2,0,No Obstruction Noted
41407,37,370159,2,0,No Obstruction Noted
41408,37,370160,2,0,No Obstruction Noted
41409,37,370163,2,0,No Obstruction Noted
41410,37,370248,2,0,No Obstruction Noted
41411,37,370165,2,0,No Obstruction Noted
41412,37,370166,2,0,No Obstruction Noted
41413,37,370167,2,0,No Obstruction Noted
41414,37,370320,2,0,No Obstruction Noted
41415,37,370322,2,0,No Obstruction Noted
41416,37,370323,2,0,No Obstruction Noted
41417,37,370324,2,0,No Obstruction Noted
41418,37,370326,2,0,No Obstruction Noted
41419,37,370328,2,0,No Obstruction Noted
41420,37,370329,2,0,No Obstruction Noted
41421,37,370330,2,0,No Obstruction Noted
41422,37,370331,2,0,No Obstruction Noted
41423,37,370309,2,0,No Obstruction Noted
41424,37,370304,2,0,No Obstruction Noted
41425,37,370305,2,0,No Obstruction Noted
41426,37,370312,2,0,No Obstruction Noted
41427,37,370313,2,0,No Obstruction Noted
41428,37,370314,2,0,No Obstruction Noted
41429,37,370346,2,0,No Obstruction Noted
41430,37,370348,2,0,No Obstruction Noted
41431,37,370350,2,0,No Obstruction Noted
41432,37,370352,2,0,No Obstruction Noted
41433,37,370353,2,0,No Obstruction Noted
41434,37,370355,2,0,No Obstruction Noted
41435,37,370357,2,0,No Obstruction Noted
41436,37,370359,2,0,No Obstruction Noted
41437,37,370338,2,0,No Obstruction Noted
41438,37,370332,2,0,No Obstruction Noted
41439,37,370333,2,0,No Obstruction Noted
41440,37,370334,2,0,No Obstruction Noted
41441,37,370335,2,0,No Obstruction Noted
41442,37,370336,2,0,No Obstruction Noted
41443,37,370343,2,0,No Obstruction Noted
41444,37,370344,2,0,No Obstruction Noted
41445,37,370266,2,0,No Obstruction Noted
41446,37,370260,2,0,No Obstruction Noted
41447,37,370264,2,0,No Obstruction Noted
41448,37,370259,2,0,No Obstruction Noted
41449,37,370267,2,0,No Obstruction Noted
41450,37,370271,2,0,No Obstruction Noted
41451,37,370254,2,0,No Obstruction Noted
41452,37,370250,2,0,No Obstruction Noted
41453,37,370251,2,0,No Obstruction Noted
41454,37,370252,2,0,No Obstruction Noted
41455,37,370255,2,0,No Obstruction Noted
41456,37,370256,2,0,No Obstruction Noted
41457,37,370257,2,0,No Obstruction Noted
41458,37,370292,2,0,No Obstruction Noted
41459,37,370293,2,0,No Obstruction Noted
41460,37,370294,2,0,No Obstruction Noted
41461,37,370295,2,0,No Obstruction Noted
41462,37,370297,2,0,No Obstruction Noted
41463,37,370298,2,0,No Obstruction Noted
41464,37,370299,2,0,No Obstruction Noted
41465,37,370301,2,0,No Obstruction Noted
41466,37,370275,2,0,No Obstruction Noted
41467,37,370279,2,0,No Obstruction Noted
41468,37,370280,2,0,No Obstruction Noted
41469,37,370284,2,0,No Obstruction Noted
41470,37,370289,2,0,No Obstruction Noted
41471,37,370290,2,0,No Obstruction Noted
41472,37,370934,2,0,No Obstruction Noted
41473,37,370927,2,0,No Obstruction Noted
41474,37,370929,2,0,No Obstruction Noted
41475,37,370932,2,0,No Obstruction Noted
41476,37,370937,2,0,No Obstruction Noted
41477,37,370939,2,0,No Obstruction Noted
41478,37,370941,2,0,No Obstruction Noted
41479,37,370916,2,0,No Obstruction Noted
41480,37,370919,2,0,No Obstruction Noted
41481,37,370920,2,0,No Obstruction Noted
41482,37,370924,2,0,No Obstruction Noted
41483,37,370926,2,0,No Obstruction Noted
41484,37,370957,2,0,No Obstruction Noted
41485,37,370961,2,0,No Obstruction Noted
41486,37,370962,2,0,No Obstruction Noted
41487,37,370964,2,0,No Obstruction Noted
41488,37,370968,2,0,No Obstruction Noted
41489,37,370969,2,0,No Obstruction Noted
41490,37,370973,2,0,No Obstruction Noted
41491,37,370942,2,0,No Obstruction Noted
41492,37,370943,2,0,No Obstruction Noted
41493,37,370944,2,0,No Obstruction Noted
41494,37,370945,2,0,No Obstruction Noted
41495,37,370946,2,0,No Obstruction Noted
41496,37,370954,2,0,No Obstruction Noted
41497,37,370868,2,0,No Obstruction Noted
41498,37,370869,2,0,No Obstruction Noted
41499,37,370871,2,0,No Obstruction Noted
41500,37,370873,2,0,No Obstruction Noted
41501,37,370877,2,0,No Obstruction Noted
41502,37,370850,2,0,No Obstruction Noted
41503,37,370853,2,0,No Obstruction Noted
41504,37,370882,2,0,No Obstruction Noted
41505,37,370857,2,0,No Obstruction Noted
41506,37,370858,2,0,No Obstruction Noted
41507,37,370859,2,0,No Obstruction Noted
41508,37,370862,2,0,No Obstruction Noted
41509,37,370899,2,0,No Obstruction Noted
41510,37,370900,2,0,No Obstruction Noted
41511,37,370901,2,0,No Obstruction Noted
41512,37,370902,2,0,No Obstruction Noted
41513,37,370903,2,0,No Obstruction Noted
41514,37,370913,2,0,No Obstruction Noted
41515,37,370883,2,0,No Obstruction Noted
41516,37,370884,2,0,No Obstruction Noted
41517,37,370888,2,0,No Obstruction Noted
41518,37,370892,2,0,No Obstruction Noted
41519,37,370896,2,0,No Obstruction Noted
41520,37,371059,2,0,No Obstruction Noted
41521,37,371060,2,0,No Obstruction Noted
41522,37,371061,2,0,No Obstruction Noted
41523,37,371063,2,0,No Obstruction Noted
41524,37,371065,2,0,No Obstruction Noted
41525,37,371058,2,0,No Obstruction Noted
41526,37,371068,2,0,No Obstruction Noted
41527,37,371070,2,0,No Obstruction Noted
41528,37,371071,2,0,No Obstruction Noted
41529,37,371048,2,0,No Obstruction Noted
41530,37,371043,2,0,No Obstruction Noted
41531,37,371073,2,0,No Obstruction Noted
41532,37,371092,2,0,No Obstruction Noted
41533,37,371097,2,0,No Obstruction Noted
41534,37,371098,2,0,No Obstruction Noted
41535,37,371099,2,0,No Obstruction Noted
41536,37,371100,2,0,No Obstruction Noted
41537,37,371101,2,0,No Obstruction Noted
41538,37,371074,2,0,No Obstruction Noted
41539,37,371082,2,0,No Obstruction Noted
41540,37,371085,2,0,No Obstruction Noted
41541,37,371087,2,0,No Obstruction Noted
41542,37,371088,2,0,No Obstruction Noted
41543,37,371090,2,0,No Obstruction Noted
41544,37,371001,2,0,No Obstruction Noted
41545,37,370996,2,0,No Obstruction Noted
41546,37,370997,2,0,No Obstruction Noted
41547,37,370999,2,0,No Obstruction Noted
41548,37,371000,2,0,No Obstruction Noted
41549,37,370993,2,0,No Obstruction Noted
41550,37,371005,2,0,No Obstruction Noted
41551,37,371009,2,0,No Obstruction Noted
41552,37,370982,2,0,No Obstruction Noted
41553,37,370974,2,0,No Obstruction Noted
41554,37,370979,2,0,No Obstruction Noted
41555,37,370983,2,0,No Obstruction Noted
41556,37,370984,2,0,No Obstruction Noted
41557,37,370989,2,0,No Obstruction Noted
41558,37,371032,2,0,No Obstruction Noted
41559,37,371027,2,0,No Obstruction Noted
41560,37,371028,2,0,No Obstruction Noted
41561,37,371030,2,0,No Obstruction Noted
41562,37,371026,2,0,No Obstruction Noted
41563,37,371035,2,0,No Obstruction Noted
41564,37,371036,2,0,No Obstruction Noted
41565,37,371018,2,0,No Obstruction Noted
41566,37,371010,2,0,No Obstruction Noted
41567,37,371014,2,0,No Obstruction Noted
41568,37,370849,2,0,No Obstruction Noted
41569,37,371019,2,0,No Obstruction Noted
41570,37,371021,2,0,No Obstruction Noted
41571,37,370684,2,0,No Obstruction Noted
41572,37,370687,2,0,No Obstruction Noted
41573,37,370681,2,0,No Obstruction Noted
41574,37,370689,2,0,No Obstruction Noted
41575,37,370690,2,0,No Obstruction Noted
41576,37,370694,2,0,No Obstruction Noted
41577,37,370666,2,0,No Obstruction Noted
41578,37,370668,2,0,No Obstruction Noted
41579,37,370670,2,0,No Obstruction Noted
41580,37,370673,2,0,No Obstruction Noted
41581,37,370674,2,0,No Obstruction Noted
41582,37,370676,2,0,No Obstruction Noted
41583,37,370713,2,0,No Obstruction Noted
41584,37,370720,2,0,No Obstruction Noted
41585,37,370711,2,0,No Obstruction Noted
41586,37,370721,2,0,No Obstruction Noted
41587,37,370723,2,0,No Obstruction Noted
41588,37,370725,2,0,No Obstruction Noted
41589,37,370726,2,0,No Obstruction Noted
41590,37,370727,2,0,No Obstruction Noted
41591,37,370698,2,0,No Obstruction Noted
41592,37,370703,2,0,No Obstruction Noted
41593,37,370705,2,0,No Obstruction Noted
41594,37,370710,2,0,No Obstruction Noted
41595,37,370622,2,0,No Obstruction Noted
41596,37,370623,2,0,No Obstruction Noted
41597,37,370625,2,0,No Obstruction Noted
41598,37,370620,2,0,No Obstruction Noted
41599,37,370630,2,0,No Obstruction Noted
41600,37,370632,2,0,No Obstruction Noted
41601,37,370633,2,0,No Obstruction Noted
41602,37,370603,2,0,No Obstruction Noted
41603,37,370606,2,0,No Obstruction Noted
41604,37,370608,2,0,No Obstruction Noted
41605,37,370637,2,0,No Obstruction Noted
41606,37,370615,2,0,No Obstruction Noted
41607,37,370654,2,0,No Obstruction Noted
41608,37,370655,2,0,No Obstruction Noted
41609,37,370656,2,0,No Obstruction Noted
41610,37,370658,2,0,No Obstruction Noted
41611,37,370661,2,0,No Obstruction Noted
41612,37,370663,2,0,No Obstruction Noted
41613,37,370664,2,0,No Obstruction Noted
41614,37,370643,2,0,No Obstruction Noted
41615,37,370638,2,0,No Obstruction Noted
41616,37,370639,2,0,No Obstruction Noted
41617,37,370640,2,0,No Obstruction Noted
41618,37,370642,2,0,No Obstruction Noted
41619,37,370649,2,0,No Obstruction Noted
41620,37,370652,2,0,No Obstruction Noted
41621,37,370810,2,0,No Obstruction Noted
41622,37,370811,2,0,No Obstruction Noted
41623,37,370814,2,0,No Obstruction Noted
